Date,ACEIX,PWTYX,OGIAX,PRWCX,MDCPX,SWOBX,PGMAX,OAKBX,VGSTX,GOIAX,MXGPX,MBAAX,FSATX
2017-01-03,5.9046173095703125,24.96529769897461,9.154505729675293,14.603700637817383,13.023427963256836,8.916167259216309,8.941932678222656,19.56696319580078,14.484637260437012,8.952203750610352,7.097023963928223,11.175067901611328,8.987532615661621
2017-01-04,5.937912940979004,25.139923095703125,9.242650032043457,14.659207344055176,13.083746910095215,8.961068153381348,8.997721672058105,19.7332706451416,14.569770812988281,9.055191040039062,6.992345809936523,11.232970237731934,9.044211387634277
2017-01-05,5.932365894317627,25.15118980407715,9.255242347717285,14.681410789489746,13.09471321105957,8.961068153381348,9.029600143432617,19.70128631591797,14.62449836730957,9.07725715637207,7.034217357635498,11.290872573852539,9.068500518798828
2017-01-06,5.943462371826172,25.224414825439453,9.255242347717285,14.731366157531738,13.09471321105957,8.973896026611328,9.021628379821777,19.71407699584961,14.62449836730957,9.069900512695312,7.041195392608643,11.261920928955078,9.068500518798828
2017-01-09,5.9212646484375,25.19624900817871,9.242650032043457,14.692510604858398,13.09471321105957,8.9546537399292,9.021628379821777,19.662906646728516,14.618414878845215,9.055191040039062,7.041195392608643,11.261920928955078,9.052309036254883
2017-01-10,5.932365894317627,25.23004722595215,9.261539459228516,14.692510604858398,13.122129440307617,8.961068153381348,9.021628379821777,19.746065139770508,14.648822784423828,9.069900512695312,7.027237892150879,11.254682540893555,9.068500518798828
2017-01-11,5.960110187530518,25.286376953125,9.280428886413574,14.731366157531738,13.155031204223633,8.986725807189941,9.029600143432617,19.816425323486328,14.685304641723633,9.09196662902832,7.034217357635498,11.283634185791016,9.092791557312012
2017-01-12,5.937912940979004,25.241313934326172,9.267836570739746,14.725814819335938,13.127614974975586,8.973896026611328,9.045537948608398,19.79084014892578,14.667062759399414,9.084612846374512,7.027237892150879,11.283634185791016,9.084694862365723
2017-01-13,5.94901180267334,25.292009353637695,9.286724090576172,14.748018264770508,13.138580322265625,8.99314022064209,9.069446563720703,19.810028076171875,14.691384315490723,9.106680870056152,7.041195392608643,11.31258487701416,9.100889205932617
2017-01-17,5.89906644821167,25.19624900817871,9.267836570739746,14.736916542053223,13.089232444763184,8.961068153381348,9.053506851196289,19.688495635986328,14.654903411865234,9.07725715637207,7.020260334014893,11.319822311401367,9.092791557312012
2017-01-18,5.89906644821167,25.23004722595215,9.267836570739746,14.74246883392334,13.089232444763184,8.967482566833496,9.029600143432617,19.72687339782715,14.642740249633789,9.07725715637207,7.027237892150879,11.276394844055176,9.084694862365723
2017-01-19,5.887969493865967,25.162452697753906,9.242650032043457,14.703612327575684,13.045360565185547,8.935410499572754,9.013659477233887,19.67569923400879,14.606252670288086,9.055191040039062,7.006301403045654,11.254682540893555,9.060402870178223
2017-01-20,5.89906644821167,25.218782424926758,9.255242347717285,14.72026538848877,13.06729507446289,8.9546537399292,9.045537948608398,19.720476150512695,14.630577087402344,9.069900512695312,7.027237892150879,11.283634185791016,9.076598167419434
2017-01-23,5.87686824798584,25.2075138092041,9.255242347717285,14.6980619430542,13.083746910095215,8.9546537399292,9.045537948608398,19.69489288330078,14.642740249633789,9.07725715637207,7.027237892150879,11.305346488952637,9.092791557312012
2017-01-24,5.9101667404174805,25.353973388671875,9.293020248413086,14.731366157531738,13.149548530578613,8.99314022064209,9.077415466308594,19.835615158081055,14.697468757629395,9.114036560058594,7.020260334014893,11.341536521911621,9.1251802444458
2017-01-25,5.94901180267334,25.511693954467773,9.330798149108887,14.786870956420898,13.22083568572998,9.038042068481445,9.125236511230469,20.00192642211914,14.764357566833496,9.150815963745117,7.05515193939209,11.392200469970703,9.16566276550293
